5673,2,154652
5673,2,154741
5673,2,201481
5673,2,208469
5673,3,112984
5673,3,154491
5673,3,154601
5673,3,154750
5673,3,204129
5673,4,154547
5673,4,154768
5673,4,155322
5673,4,206091
5673,4,206105
5673,4,206521
5673,4,208485
5673,5,154504
5673,5,206083
5673,5,208477
5673,5,209023
5673,5,209031
5673,6,100307
5673,6,100315
5673,6,154784
5673,6,154849
5673,6,155349
5673,7,100340
5673,7,154776
5673,7,154512
5673,7,155331
5673,7,154709
5673,8,100358
5673,8,155403
5673,8,154521
5673,8,206113
5673,8,154717
5673,9,154806
5673,9,154555
5673,9,206121
5673,10,154814
5673,10,155390
5673,11,154989
5673,11,154326
5673,12,100293
8192,1,181013
8192,1,184021
8192,1,182681
8192,2,182699
8192,2,202380
8192,3,182702
8192,3,182834
8192,3,202240
8192,4,182729
8192,4,182508
8192,4,146480
8192,5,184918
8192,5,182800
8192,5,200794
8192,6,182745
8192,6,139033
8192,6,182737
8192,7,182753
8192,7,182401
8192,7,139203
8192,8,182842
8192,8,182567
8192,8,139661
8192,8,182052
8192,9,182826
8192,9,182630
8192,9,182532
8192,10,182761
8192,10,182818
8192,10,182770
8192,10,139220
5711,1,158143
5711,1,158178
5711,1,158216
5711,1,158275
5711,2,158151
5711,2,158186
5711,2,158224
5711,2,158283
5711,2,158313
5711,3,158194
5711,3,158232
5711,3,158291
5711,3,158321
5711,3,158372
5711,4,191027
5711,4,158160
5711,4,158330
5711,4,158381
5711,5,194221
5711,5,124966
5711,5,153842
5711,6,192015
5711,6,157155
5711,6,158399
5711,7,157163
5711,7,158402
5711,8,158411
5720,1,158143
5720,1,158178
5720,1,158216
5720,1,158275
5720,2,158151
5720,2,158186
5720,2,158224
5720,2,158283
5720,2,158313
5720,3,158194
5720,3,158232
5720,3,158291
5720,3,158321
5720,3,158372
5720,4,158160
5720,4,158330
5720,4,158381
5720,4,191027
5720,5,153842
5720,5,194221
5720,5,124966
5720,6,157155
5720,6,192015
5720,6,158399
5720,7,157163
5720,7,158402
5720,8,158411
5649,1,153044
5649,1,140481
5649,1,153699
5649,1,157635
5649,2,153052
5649,2,153516
5649,2,157660
5649,3,156973
5649,3,156281
5649,3,145971
5649,4,153338
5649,4,153061
5649,4,157643
5649,5,156264
5649,5,156272
5649,6,157091
5649,7,157279
5649,7,157074
5649,8,157082
5649,9,157201
5665,1,147389
5665,1,153699
5665,1,153044
5665,2,153052
5665,2,153516
5665,2,157236
5665,3,156973
5665,3,156281
5665,3,156949
5665,4,153338
5665,4,153061
5665,4,125156
5665,5,156264
5665,5,156272
5665,5,192015
5665,5,153605
5665,5,157252
5665,6,157643
5665,6,157091
5665,6,194221
5665,6,157104
5665,6,191027
5665,7,157112
5665,8,157121
5665,9,156124
8222,1,116793
8222,1,182010
8222,1,145971
8222,1,115011
8222,2,181013
8222,2,146480
8222,2,182541
8222,2,182028
8222,3,182401
8222,3,145084
8222,3,182036
8222,3,182052
8222,4,182494
8222,4,182877
8222,4,182079
8222,4,182524
8222,4,139203
8222,5,182427
8222,5,182125
8222,5,182630
8222,5,182648
8222,6,182869
8222,6,182591
8222,6,182583
8222,6,182567
8222,7,182508
8222,7,182532
8222,7,137553
8222,8,182885
8222,8,182613
2771,1,113034
2771,1,125806
2771,1,119431
2771,1,122441
2771,1,203122
2771,1,203114
2771,1,123943
2771,2,118702
2771,2,119644
2771,2,119652
2771,2,123838
2771,2,121240
2771,2,204480
2771,3,209341
2771,3,205427
2771,3,123846
2771,3,204498
2771,3,207535
2771,4,125431
2771,4,103721
2771,4,126144
2771,4,121045
2771,4,126659
2771,5,126195
2771,5,126136
2771,5,102377
2771,5,102385
2771,5,102393
2771,5,100471
2771,6,103748
2771,6,207527
2771,6,103764
2771,6,207519
2771,6,102776
2771,7,170054
2771,7,103756
2771,7,103772
2771,7,103705
2771,7,103713
2771,8,103730
1856,1,113034
1856,1,113468
1856,1,113450
1856,1,113476
1856,1,116726
1856,2,116351
1856,2,116319
1856,2,113042
1856,2,113093
1856,3,116394
1856,3,117889
1856,3,113107
1856,3,113417
1856,3,115045
1856,4,117366
1856,4,117897
1856,4,116327
1856,4,117901
1856,4,116572
1856,5,116343
1856,5,117935
1856,5,116441
1856,5,116378
1856,5,116653
1856,6,116432
1856,6,117960
1856,6,116882
1856,6,116416
1856,6,117943
1856,7,117536
1856,7,117951
1856,7,117927
1856,8,117919
1856,8,116912
1856,9,116921
8591,1,185035
8591,1,134465
8591,1,135011
8591,1,132012
8591,1,184039
8591,2,185248
8591,2,139033
8591,2,185001
8591,2,134074
8591,2,132039
8591,3,185051
8591,3,185116
8591,3,185850
8591,3,185493
8591,3,139190
8591,4,185060
8591,4,185221
8591,4,115011
8591,5,185213
8591,6,185205
8591,7,185167
8591,8,187381
2321,1,137553
2321,1,112011
2321,1,120162
2321,1,113018
2321,1,133205
2321,2,123846
2321,2,205826
2321,2,105368
2321,2,199371
2321,3,200948
2321,3,200956
2321,3,119601
2321,3,147389
2321,3,112763
2321,4,203700
2321,4,203696
2321,4,115011
2321,4,200972
2321,4,200964
2321,5,138037
2321,5,204498
2321,5,204633
2321,5,204641
2321,5,205427
2321,5,108987
2321,5,205664
2321,5,205711
2321,5,205745
2321,5,205796
2321,5,206407
2321,5,205800
2321,5,205656
2321,6,205435
2321,6,205443
2321,6,205672
2321,6,205702
2321,6,205729
2321,6,205737
2321,6,205770
2321,6,205818
2321,6,205621
2321,7,112755
2321,7,205451
2321,7,205478
2321,7,205486
2321,7,205834
2321,7,205842
2321,7,205681
2321,7,205753
2321,8,205494
2321,8,205648
2321,8,205761
2321,8,205851
2321,8,205869
2321,8,207454
2321,9,207560
2216,1,113034
2216,1,119431
2216,1,125806
2216,1,203122
2216,1,122441
2216,1,203114
2216,2,123838
2216,2,123820
2216,2,122475
2216,2,118702
2216,2,112844
2216,3,126152
2216,3,121240
2216,3,126667
2216,3,122696
2216,3,204480
2216,4,125431
2216,4,126144
2216,4,121045
2216,4,125628
2216,5,122050
2216,5,126195
2216,5,123277
2216,5,126161
2216,5,126136
2216,6,126098
2216,6,122084
2216,6,123285
2216,7,126225
2216,7,126101
2216,7,123170
2216,8,126233
2259,1,123838
2259,1,119431
2259,1,125806
2259,1,203114
2259,1,104167
2259,1,191027
2259,2,113018
2259,2,122475
2259,2,123820
2259,2,104175
2259,3,126667
2259,3,126152
2259,3,121240
2259,3,112844
2259,4,118702
2259,4,125628
2259,4,125431
2259,4,122696
2259,4,104183
2259,5,126144
2259,5,126195
2259,5,123277
2259,5,126136
2259,5,104191
2259,5,126161
2259,6,123285
2259,6,121045
2259,6,104205
2259,6,104213
2259,6,122050
2259,7,122084
2259,7,126098
2259,7,126179
2259,7,104221
2259,8,126101
2259,8,123170
2259,8,126187
2259,8,150649
2259,9,104230
8516,1,181129
8516,1,113018
8516,1,140481
8516,1,184021
8516,1,132012
8516,2,181684
8516,2,186287
8516,2,181013
8516,2,115011
8516,2,134465
8516,3,181137
8516,3,132144
8516,3,186279
8516,4,181722
8516,4,186244
8516,4,186210
8516,4,184080
8516,5,181242
8516,5,186295
8516,5,184691
8516,5,186716
8516,6,181641
8516,6,186261
8516,6,181757
8516,6,186759
8516,7,181650
8516,7,181846
8516,7,186350
8516,7,181862
8516,8,186317
8516,8,187208
8516,8,187216
8516,9,186724
8583,1,113018
8583,1,147389
8583,1,184021
8583,1,181129
8583,2,181684
8583,2,186287
8583,2,132012
8583,2,181013
8583,3,181137
8583,3,115011
8583,3,134465
8583,4,181722
8583,4,186244
8583,4,132144
8583,4,186279
8583,5,181242
8583,5,186210
8583,5,186295
8583,6,181641
8583,6,186261
8583,6,186716
8583,7,181650
8583,7,181757
8583,7,186759
8583,7,184080
8583,8,186350
8583,8,184691
8583,9,181846
8583,9,181862
8583,9,186317
8583,10,187208
8583,10,187216
8583,11,186724
3221,1,113034
3221,1,132012
3221,1,184021
3221,1,185035
3221,2,132993
3221,2,132861
3221,2,132021
3221,2,186791
3221,2,115045
3221,3,132489
3221,3,132144
3221,3,132039
3221,3,132497
3221,3,132179
3221,4,132853
3221,4,132357
3221,4,132161
3221,4,132471
3221,5,132870
3221,5,132527
3221,5,132268
3221,5,132926
3221,6,132551
3221,6,132896
3221,6,132101
3221,7,132438
3221,7,132462
3221,7,132047
3221,7,132683
3221,8,133141
3131,1,139190
3131,1,134465
3131,1,185035
3131,1,135011
3131,1,132012
3131,2,132021
3131,2,134074
3131,2,139203
3131,2,132039
3131,3,134473
3131,3,135194
3131,3,185051
3131,4,135186
3131,4,137553
3131,4,138282
3131,5,135208
3131,6,135003
3131,7,135232
3131,8,135097
1899,1,113492
1899,1,194221
1899,1,113450
1899,1,113476
1899,2,113034
1899,2,116319
1899,2,191027
1899,2,150649
1899,3,115045
1899,3,113093
1899,3,117366
1899,3,117889
8354,1,145785
8354,1,146480
8354,1,146498
8354,1,145467
8354,1,146579
8354,2,145017
8354,2,145335
8354,2,145521
8354,2,145238
8354,2,146617
8354,3,145530
8354,3,146919
8354,3,146731
8354,3,146625
8354,3,143286
8354,4,145548
8354,4,143120
8354,4,146749
8354,4,150037
8354,4,149985
8354,5,143596
8354,5,145319
8354,5,146633
8354,5,146641
8354,5,146650
8354,5,146668
8354,5,146676
8354,6,204013
8354,6,145777
8354,6,204021
8354,6,143758
8354,6,204030
8354,7,145564
8354,7,203963
8354,7,146714
8354,8,145556
8354,8,146722
8362,1,200352
8362,1,200361
8362,1,200344
8362,1,200336
8362,1,200328
8362,2,200999
8362,2,201006
8362,2,201014
8362,2,201022
8362,2,201031
8362,3,202509
8362,3,202517
8362,3,202525
8362,3,202533
8362,3,203718
8362,3,203726
8362,4,202576
8362,4,202541
8362,4,202568
8362,4,202550
8362,4,206351
8362,5,202584
8362,5,202592
8362,5,202606
8362,6,202614
8362,6,202622
8362,6,202631
8362,6,202649
8362,7,202657
8362,7,202665
8362,8,202673
5380,1,118541
5380,1,157554
5380,1,153613
5380,1,153044
5380,2,113247
5380,2,153079
5380,2,157406
5380,2,157431
5380,3,157520
5380,3,156426
5380,3,162019
5380,3,157511
5380,4,157465
5380,4,153206
5380,4,113255
5380,4,157562
5380,5,157473
5380,5,124664
5380,5,153214
5380,5,157538
5380,5,146480
5380,6,157481
5380,6,132012
5380,7,157589
5380,7,184560
5380,7,157422
5380,8,157597
8486,1,132012
8486,1,185035
8486,1,137553
8486,1,134465
8486,1,184799
8486,1,184039
8486,2,188298
8486,2,188247
8486,2,184896
8486,2,184071
8486,2,188476
8486,2,137529
8486,3,184101
8486,3,188280
8486,3,184314
8486,3,184098
8486,3,184888
8486,4,184110
8486,4,184136
8486,4,184446
8486,4,184900
8486,4,184209
8486,4,188522
8486,4,124036
8486,5,184128
8486,5,184144
8486,5,184462
8486,5,184233
8486,5,184217
8486,6,184357
8486,6,184322
8486,6,184241
8486,6,184152
8486,6,184063
8486,7,184365
8486,7,184331
8486,7,184721
8486,7,184250
8486,7,188352
8486,7,188212
8486,8,184161
8486,8,184934
8486,8,188425
8486,8,184268
8486,8,188361
8486,8,188531
8486,9,188263
8486,9,184187
8486,9,184179
8486,9,188433
8486,9,188379
8486,9,184926
8486,10,188239
8486,10,184276
8486,10,188387
8486,10,188395
8486,10,188441
8885,1,134465
8885,1,137553
8885,1,185035
8885,1,184799
8885,1,184039
8885,2,132012
8885,2,188298
8885,2,184071
8885,2,184896
8885,3,188280
8885,3,188476
8885,3,184101
8885,3,184314
8885,3,184098
8885,4,184888
8885,4,188247
8885,4,184110
8885,4,184446
8885,4,184900
8885,5,184136
8885,5,184209
8885,5,184462
8885,5,184233
8885,5,188522
8885,6,184128
8885,6,184357
8885,6,184217
8885,6,184241
8885,7,184144
8885,7,184322
8885,7,184721
8885,7,184250
8885,8,184152
8885,8,184268
8885,8,184331
8885,8,188425
8885,8,184063
8885,9,184187
8885,9,188352
8885,9,188433
8885,9,188212
8885,10,184161
8885,10,188361
8885,10,184276
8885,10,188531
8885,10,184934
8885,10,188263
8885,11,184179
8885,11,188379
8885,11,184926
8885,11,184365
8885,12,188239
8885,12,188395
8885,12,188387
8885,12,188441
5428,1,153044
5428,1,140481
5428,1,153516
5428,1,153699
5428,2,144002
5428,2,153621
5428,2,153010
5428,2,157244
5428,3,156531
5428,3,153630
5428,3,153028
5428,3,153800
5428,3,157651
5428,4,191311
5428,4,156442
5428,4,156639
5428,4,157147
5428,4,157368
5428,5,124966
5428,5,153605
5428,5,156507
5428,5,156612
5428,5,153796
5428,5,156451
5428,5,157228
5428,6,192015
5428,6,153681
5428,6,156515
5428,6,156736
5428,6,157236
5428,7,157155
5428,7,191027
5428,7,156809
5428,7,156680
5428,7,157643
5428,8,194221
5428,8,157163
5428,8,153931
5428,8,153851
5428,9,153940
5428,9,156752
5428,9,156825
5428,9,153842
5428,10,156418
5461,1,153621
5461,1,153320
5461,1,156922
5461,1,156914
5461,1,156990
5461,2,153800
5461,2,153796
5461,3,125156
5461,3,156442
5461,3,156931
5461,3,153885
5461,3,156949
5461,4,125172
5461,4,156639
5461,4,153516
5461,4,153044
5461,5,192015
5461,5,157015
5461,5,157031
5461,5,157023
5461,6,194221
5461,6,157066
5461,6,157058
5461,6,153605
5461,7,157139
5461,7,157155
5461,8,153940
5461,8,157163
5461,8,157147
5461,9,157171
5461,10,144002
5461,10,157180
7315,1,208116
7315,1,208078
7315,1,208086
7315,1,208094
7315,1,208108
7315,1,175579
7315,1,108243
7315,2,103390
7315,2,104710
7315,2,104728
7315,2,175170
7315,2,175200
7315,2,175838
7315,2,179655
7315,3,103373
7315,3,104701
7315,3,104736
7315,3,175188
7315,3,175439
7315,3,175889
7315,4,105554
7315,4,105562
7315,4,105571
7315,4,175293
7315,4,178837
7315,4,107638
7315,5,105597
7315,5,178845
7315,5,175561
7315,5,107646
7315,5,150649
7315,6,178853
7315,6,107654
60810,1,175579
60810,1,175803
60810,1,208078
60810,1,208086
60810,1,108243
60810,2,175170
60810,2,175889
60810,2,175994
60810,2,178942
60810,2,208108
60810,3,103373
60810,3,175188
60810,3,175200
60810,3,175293
60810,3,179655
60810,4,175706
60810,4,175439
60810,4,206547
60810,4,175668
60810,4,175269
60810,5,104752
60810,5,175510
60810,5,175790
60810,5,175811
60810,5,178837
60810,6,175838
60810,6,175897
60810,6,208604
60810,6,175218
60810,7,175650
60810,7,107531
60810,8,175935
60810,8,107549
7412,1,134465
7412,1,123609
7412,1,126667
7412,1,174084
7412,1,177245
7412,2,121347
7412,2,124010
7412,2,177385
7412,2,177296
7412,2,177628
7412,3,121061
7412,3,121223
7412,3,123129
7412,3,125326
7412,3,177636
7412,3,177644
7412,3,207047
7412,4,123242
7412,4,125466
7412,4,171051
7412,4,177652
7412,4,207128
7412,4,205460
7412,4,177270
7412,5,176249
7412,5,177148
7412,5,177661
7412,5,177679
7412,5,177831
7412,6,177687
7412,6,177695
7412,6,173053
7412,6,204561
7412,6,100218
7412,7,177709
7412,7,177717
7412,8,177725
7412,8,177733
7412,8,204579
7412,9,107590
7412,10,107603
7412,10,177768
6254,1,113034
6254,1,118010
6254,1,112909
6254,1,123013
6254,1,118001
6254,1,114626
6254,1,176729
6254,2,113042
6254,2,113093
6254,2,118028
6254,2,118036
6254,2,123846
6254,2,162019
6254,3,113051
6254,3,110302
6254,3,167703
6254,3,167711
6254,3,203581
6254,3,203599
6254,3,203602
6254,4,167614
6254,4,115762
6254,4,176737
6254,4,203611
6254,4,203629
6254,4,206709
6254,4,206717
6254,5,134465
6254,5,166588
6254,5,169561
6254,5,169579
6254,5,207632
6254,5,207641
6254,6,166405
6254,6,181315
6254,6,100951
6254,6,100960
6254,6,100978
6254,6,100986
6254,7,103225
6254,7,103233
6254,7,103241
6254,7,160067
6254,7,168921
6254,7,203700
6254,8,104001
6254,8,104019
6254,8,104027
6254,8,104035
6254,8,104116
6254,8,104922
6254,9,104132
6254,9,104124
6254,9,103250
6254,10,104141
6254,10,104159
6220,1,113034
6220,1,118001
6220,1,118010
6220,1,114626
6220,1,114634
6220,1,112909
6220,1,169374
6220,2,113042
6220,2,118028
6220,2,118036
6220,2,113093
6220,2,115045
6220,2,112984
6220,3,113051
6220,3,118044
6220,3,118052
6220,3,113913
6220,3,162019
6220,3,132012
6220,4,163899
6220,4,166014
6220,4,167703
6220,4,167711
6220,4,113417
6220,4,181315
6220,4,122408
6220,5,166022
6220,5,115762
6220,5,169889
6220,5,169897
6220,5,166073
6220,5,134465
6220,5,184802
6220,6,166031
6220,6,167614
6220,6,169579
6220,6,169561
6220,6,166758
6220,6,166049
6220,6,166405
6220,7,162990
6220,7,166715
6220,7,166723
6220,7,166111
6220,7,166171
6220,7,166430
6220,8,100986
6220,8,100994
6220,8,166162
6220,8,166791
6220,8,166197
6220,8,166421
6220,9,166189
6220,9,168718
6220,9,168921
6220,9,115771
6220,10,168726
1741,1,113034
1741,1,113093
1741,1,113476
1741,1,117528
1741,1,118001
1741,1,118010
1741,2,118028
1741,2,118036
1741,2,113042
1741,2,115045
1741,2,116319
1741,3,113051
1741,3,113301
1741,3,117242
1741,3,170054
1741,3,201600
1741,3,116327
1741,3,206075
1741,4,113417
1741,4,116785
1741,4,132012
1741,4,167037
1741,4,111813
1741,4,111821
1741,5,116343
1741,5,116394
1741,5,111830
1741,5,111848
1741,5,111741
1741,5,111767
1741,6,111791
1741,6,111805
1741,6,117536
1741,6,116441
1741,6,116432
1741,6,204315
1741,6,116378
1741,7,116467
1741,7,122408
1741,7,111724
1741,7,111732
1741,7,181315
1741,7,204323
1741,8,168921
1741,8,184802
1741,8,207438
1741,9,207314
1741,9,207322
1741,10,207331
6017,1,118001
6017,1,118010
6017,1,113034
6017,1,199371
6017,1,160130
6017,1,176672
6017,2,118028
6017,2,118036
6017,2,113042
6017,2,176664
6017,2,113093
6017,3,200671
6017,3,118044
6017,3,113913
6017,3,113051
6017,3,134465
6017,4,114626
6017,4,114634
6017,4,168840
6017,4,115045
6017,4,203386
6017,4,109819
6017,5,132012
6017,5,206831
6017,5,176681
6017,5,205397
6017,5,205401
6017,5,105813
6017,6,110302
6017,6,168823
6017,6,176702
6017,6,185035
6017,6,207462
6017,7,100129
6017,7,100137
6017,7,100153
6017,7,169714
6017,7,100943
6017,8,101389
6017,8,102636
6017,8,169862
6017,9,101397
6017,9,101591
6017,9,101605
6017,9,105821
6017,10,101401
6017,10,176699
6017,11,101508
6017,11,105911
6017,12,105929
6351,1,113034
6351,1,113093
6351,1,118001
6351,1,118010
6351,1,169676
6351,1,111708
6351,2,113042
6351,2,115045
6351,2,118028
6351,2,111813
6351,2,111821
6351,2,108561
6351,3,113051
6351,3,112003
6351,3,112127
6351,3,114367
6351,3,167959
6351,3,109592
6351,3,118036
6351,4,167037
6351,4,114197
6351,4,114375
6351,4,113930
6351,4,108588
6351,4,160121
6351,4,114626
6351,5,111830
6351,5,111848
6351,5,108553
6351,5,111694
6351,5,122408
6351,5,167975
6351,5,114634
6351,6,111724
6351,6,111732
6351,6,169188
6351,6,169111
6351,6,109606
6351,6,160105
6351,6,134465
6351,7,167878
6351,7,108600
6351,7,208833
6351,7,132012
6351,7,167266
6351,7,169595
6351,8,160113
6351,8,108596
6351,8,184802
6351,8,108529
6351,8,170801
6351,8,113140
6351,9,112798
6351,9,170381
6351,9,181315
6351,9,160091
6351,9,170054
6351,10,170399
6351,10,168921
6335,1,113034
6335,1,118001
6335,1,118010
6335,1,114626
6335,1,114634
6335,1,113913
6335,1,122408
6335,1,163872
6335,2,113042
6335,2,113093
6335,2,115045
6335,2,118028
6335,2,118036
6335,2,162019
6335,3,113051
6335,3,113417
6335,3,111813
6335,3,111821
6335,3,110302
6335,3,132012
6335,4,113522
6335,4,113069
6335,4,111830
6335,4,111848
6335,4,167037
6335,5,111899
6335,5,111902
6335,5,111791
6335,5,111805
6335,5,169081
6335,5,111988
6335,5,111996
6335,5,168203
6335,6,111856
6335,6,111864
6335,6,167088
6335,6,169111
6335,6,111775
6335,6,111783
6335,6,169188
6335,7,169234
6335,7,169072
6335,7,112313
6335,7,112330
6335,7,111911
6335,7,111929
6335,7,111741
6335,7,111767
6335,8,167401
6335,8,114391
6335,8,167193
6335,8,134465
6335,8,181315
6335,8,184802
6335,9,169196
6335,9,168921
6335,9,114405
6335,10,169129
6521,1,122696
6521,1,114626
6521,1,114634
6521,1,162019
6521,1,113018
6521,1,105368
6521,1,105376
6521,1,165000
6521,2,165247
6521,2,114219
6521,2,122050
6521,2,113026
6521,2,138037
6521,2,132012
6521,3,122076
6521,3,121240
6521,3,114596
6521,3,115070
6521,3,165034
6521,3,126039
6521,4,122084
6521,4,122301
6521,4,112984
6521,4,120529
6521,4,165379
6521,4,112011
6521,5,121941
6521,5,165018
6521,5,113913
6521,5,165204
6521,5,165701
6521,6,165298
6521,6,165301
6521,6,165107
6521,6,165352
6521,6,161021
6521,6,165751
6521,7,161420
6521,7,122238
6521,7,138177
6521,7,165158
6521,7,165212
6521,7,165841
6521,7,165409
6521,7,165182
6521,8,165808
6521,8,165123
6521,8,165280
6521,8,165361
6521,8,165026
6521,9,165387
6521,9,165093
6521,9,134856
6521,9,165131
6521,9,165573
6521,9,104281
6521,9,134465
6521,10,165344
6521,10,165221
6521,10,165263
6521,10,161136
6521,10,161781
6521,10,165531
6424,1,113034
6424,1,114626
6424,1,114634
6424,1,118001
6424,1,118010
6424,1,168874
6424,1,168980
6424,2,113042
6424,2,113093
6424,2,113913
6424,2,118028
6424,2,118036
6424,3,134465
6424,3,113051
6424,3,118044
6424,3,118052
6424,3,122408
6424,3,168769
6424,4,113417
6424,4,115045
6424,4,168009
6424,4,168408
6424,4,168777
6424,4,169510
6424,5,168416
6424,5,168653
6424,5,168882
6424,5,168963
6424,5,169528
6424,6,100986
6424,6,100994
6424,6,168025
6424,6,168211
6424,6,168785
6424,6,169005
6424,7,168033
6424,7,168793
6424,7,169013
6424,7,181315
6424,8,168041
6424,8,168220
6424,8,168432
6424,8,168807
6424,9,132012
6424,9,168050
6424,9,168858
6424,10,168866
6424,10,168921
6424,10,184802
6912,1,114626
6912,1,114634
6912,1,118010
6912,1,113476
6912,1,113034
6912,1,118001
6912,1,168891
6912,2,113042
6912,2,113093
6912,2,118028
6912,2,118036
6912,2,115045
6912,2,168874
6912,3,113051
6912,3,118044
6912,3,118052
6912,3,168769
6912,3,116319
6912,4,113069
6912,4,111830
6912,4,111848
6912,4,168777
6912,4,116351
6912,4,169510
6912,4,113522
6912,5,111872
6912,5,111881
6912,5,111791
6912,5,111805
6912,5,168840
6912,5,168823
6912,5,168831
6912,5,113417
6912,6,111724
6912,6,111732
6912,6,111775
6912,6,111783
6912,6,168742
6912,6,164399
6912,6,116394
6912,6,168734
6912,7,111911
6912,7,111929
6912,7,168238
6912,7,168912
6912,7,116424
6912,7,116432
6912,8,164887
6912,8,167347
6912,8,116599
6912,8,181315
6912,8,122408
6912,8,169421
6912,9,167657
6912,9,167681
6912,9,168751
6912,10,167665
6912,10,167673
60844,1,113034
60844,1,113093
60844,1,118001
60844,1,114081
60844,1,114634
60844,1,207551
60844,1,122408
60844,2,113042
60844,2,115045
60844,2,118028
60844,2,168823
60844,2,114464
60844,2,100510
60844,3,113051
60844,3,118044
60844,3,168769
60844,3,104809
60844,3,181315
60844,3,114685
60844,4,206571
60844,4,113417
60844,4,168009
60844,4,114871
60844,4,104795
60844,4,206831
60844,5,104353
60844,5,119032
60844,5,109878
60844,5,100986
60844,5,106551
60844,5,168921
60844,6,104388
60844,6,104396
60844,6,110370
60844,6,168033
60844,7,104400
60844,7,103764
60844,7,104426
60844,7,107484
60844,8,104418
60844,8,104361
60844,8,104477
60844,8,107492
60844,8,107506
60844,9,104523
60844,9,104540
60844,10,104531
1716,1,113034
1716,1,115118
1716,1,115924
1716,1,113913
1716,1,106755
1716,1,181013
1716,2,113042
1716,2,115932
1716,2,106763
1716,2,113093
1716,2,140481
1716,2,132012
1716,3,113051
1716,3,113824
1716,3,113417
1716,3,107344
1716,3,145971
1716,4,115151
1716,4,113832
1716,4,115169
1716,4,115223
1716,4,115274
1716,5,115177
1716,5,115193
1716,5,106771
1716,5,115240
1716,6,115185
1716,6,106780
1716,6,115258
1716,6,115894
1716,7,115983
1716,7,186201
1716,7,186236
1716,8,115908
7692,1,114782
7692,1,114634
7692,1,174084
7692,1,126667
7692,1,173215
7692,1,103128
7692,2,113018
7692,2,200921
7692,2,179183
7692,2,180416
7692,2,173029
7692,3,206571
7692,3,200930
7692,3,121240
7692,3,115070
7692,3,207985
7692,4,179248
7692,4,107514
7692,4,125326
7692,4,121223
7692,4,179272
7692,4,170691
7692,5,207977
7692,5,125466
7692,5,209121
7692,5,207993
7692,5,126136
7692,5,179361
7692,6,209139
7692,6,179281
7692,6,102628
7692,6,102601
7692,6,203459
7692,6,106275
7692,6,179370
7692,7,101711
7692,7,179477
7692,7,101613
7692,7,103977
7692,7,180734
7692,7,204471
7692,7,179965
7692,7,179451
7692,8,106178
7692,8,203637
7692,8,100838
7692,8,101885
7692,8,174114
7692,8,206890
7692,9,103811
7692,9,103829
7692,9,103845
7692,10,103837
7609,1,113018
7609,1,114782
7609,1,114634
7609,1,174084
7609,1,103128
7609,2,203122
7609,2,179248
7609,2,179183
7609,2,200921
7609,2,200930
7609,2,126667
7609,3,180416
7609,3,121240
7609,3,204471
