ANALISE DE SISTEMAS DE POTENCIA,167401,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
ANÁLISE DINÂMICA LINEAR,111775,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
ANTENAS 1,167142,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
ARQUITETURA DE PROCESSADORES DIGITAIS,112003,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
ARQUITETURA E PROTOCOLOS DE REDES,108545,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
AVALIAÇÃO DE DESEMPENHO DE REDES E SISTEMAS,108600,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
CIRCUITOS ELÉTRICOS,111830,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
CIRCUITOS ELÉTRICOS 2,111791,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
CIRCUITOS POLIFASICOS,169081,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
COMPUTACAO PARA ENGENHARIA,169676,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
COMUNICACOES DIGITAIS,167878,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
CONTROLE DE PROCESSOS,107484,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
CONTROLE DIGITAL,164887,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
CONTROLE DINÂMICO,111911,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
CONTROLE PARA AUTOMAÇÃO,167657,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
CONVERSAO DE ENERGIA,167088,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
CONVERSÃO ELETROMECÂNICA DE ENERGIA,111872,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
DISPOSITIVOS E CIRCUITOS ELETRÔNICOS,111724,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
ELETRICIDADE BÁSICA,100986,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
ELETROMAGNETISMO 1,167037,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
ELETROMAGNETISMO 2,111988,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
ELETRÔNICA,111856,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
ELETRÔNICA 2,112313,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
FUNDAMENTOS DE REDES 2,108588,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
GERÊNCIA DE REDES E SISTEMAS,108596,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
IDENTIFICAÇÃO DE SISTEMAS DINÂMICOS,167851,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
INSTALAÇÕES ELÉTRICAS,114391,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
INSTALAÇÕES ELETRICAS,167410,6,         Departamento: ENE - Departamento de Engenharia Elétrica.         
INSTRUMENTACAO DE CONTROLE,167347,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
INSTRUMENTAÇÃO DE CONTROLE DE PROCESSOS,107492,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
INTRODUÇÃO A ENGENHARIA DE REDES DE COMUNICACÃO,111708,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
INTRODUCAO A ENGENHARIA ELETRICA,163872,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE ANÁLISE DINÂMICA LINEAR,111783,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE ARQUITETURA DE PROCESSADORES DIGITAIS,112127,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE ARQUITETURA E PROTOCOLOS DE REDES,108553,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE CIRCUITOS ELÉTRICO 2,111805,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE CIRCUITOS ELÉTRICOS,111848,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE CONTROLE DE PROCESSOS,107506,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE CONTROLE DINÂMICO,111929,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATORIO DE CONVERSAO DE ENERGIA,169072,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE CONVERSÃO ELETROMECÂNICA DE ENERGIA,111881,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE DISPOSITIVOS E CIRCUITOS ELETRÔNICOS,111732,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE ELETRICIDADE BÁSICA,100994,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE ELETROMAGNETISMO 2,111996,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE ELETRÔNICA,111864,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE ELETRÔNICA 2,112330,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE INSTALAÇÕES ELÉTRICAS,114405,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE MATERIAIS ELÉTRICOS E MAGNÉTICOS,111902,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE PRINCÍPIOS DE COMUNICAÇÃO,169111,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE SISTEMAS DIGITAIS,111821,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
LABORATÓRIO DE SISTEMAS DIGITAIS 2,111767,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
MAQUINAS ELETRICAS,169234,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
MATERIAIS ELÉTRICOS E MAGNÉTICOS,111899,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
METODOLOGIA E DESENVOLVIMENTO DE SOFTWARE,167975,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
PRINCÍPIOS DE COMUNICAÇÃO,169188,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
PROJETO FINAL DE GRADUAÇÃO 1,170381,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
PROJETO FINAL DE GRADUAÇÃO 2,170399,6,         Departamento: ENE - Departamento de Engenharia Elétrica.         
PROJETO TRANSVERSAL EM REDES DE COMUNICAÇÃO 1,109592,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
REDES LOCAIS,208833,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
REDES SEM FIO,113140,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
SEGURANÇA DE REDES,160113,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
SINAIS E SISTEMAS DISCRETOS NO TEMPO,163970,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
SISTEMAS DE COMUNICACOES 1,167193,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
SISTEMAS DE INFORMAÇÃO DISTRIBUÍDOS,160091,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
SISTEMAS DIGITAIS,111813,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
SISTEMAS DIGITAIS 2,111741,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
SISTEMAS OPERACIONAIS DE REDES,160121,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
TOPICOS EM CONTROLE E AUTOMACAO,169536,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
TOPICOS EM ENGENHARIA,169617,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
TÓPICOS EM REDES DE COMUNICAÇÃO 1,206644,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
TOPICOS ESPECIAIS EM PROCESSAMENTO DE SINAIS,169935,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
TRABALHO DE CONCLUSÃO DE CURSO 1,169196,2,         Departamento: ENE - Departamento de Engenharia Elétrica.         
TRABALHO DE CONCLUSÃO DE CURSO 2,169129,8,         Departamento: ENE - Departamento de Engenharia Elétrica.         
TRANSMISSAO DE ENERGIA ELETRICA,167771,4,         Departamento: ENE - Departamento de Engenharia Elétrica.         
ARBORIZACAO E PAISAGISMO,165409,4,         Departamento: EFL - Departamento de Engenharia Florestal         
AVALIAÇÃO ECONÔMICA DE PROJETOS FLORESTAIS,165816,4,         Departamento: EFL - Departamento de Engenharia Florestal         
CELULOSE E PAPEL,165182,4,         Departamento: EFL - Departamento de Engenharia Florestal         
COLHEITA E TRANSPORTE FLORESTAL,165026,4,         Departamento: EFL - Departamento de Engenharia Florestal         
COMPÓSITOS LIGNOCELUSÓSICOS,165727,4,         Departamento: EFL - Departamento de Engenharia Florestal         
DASONOMIA,165174,4,         Departamento: EFL - Departamento de Engenharia Florestal         
DENDROLOGIA,165247,4,         Departamento: EFL - Departamento de Engenharia Florestal         
DENDROMETRIA,165204,4,         Departamento: EFL - Departamento de Engenharia Florestal         
ECOLOGIA FLORESTAL,122301,4,         Departamento: EFL - Departamento de Engenharia Florestal         
ECONOMIA FLORESTAL,165212,4,         Departamento: EFL - Departamento de Engenharia Florestal         
ESTRUTURAS DE MADEIRAS,165093,4,         Departamento: EFL - Departamento de Engenharia Florestal         
GENETICA E MELHORAMENTO FLORESTAL,165018,6,         Departamento: EFL - Departamento de Engenharia Florestal         
INCENDIOS FLORESTAIS,165034,2,         Departamento: EFL - Departamento de Engenharia Florestal         
INICIACAO A ENGENHARIA FLORESTAL,165000,1,         Departamento: EFL - Departamento de Engenharia Florestal         
INVENTARIO FLORESTAL,165361,4,         Departamento: EFL - Departamento de Engenharia Florestal         
MANEJO DE BACIAS HIDROGRAFICAS,165123,6,         Departamento: EFL - Departamento de Engenharia Florestal         
MANEJO DE FAUNA,165131,4,         Departamento: EFL - Departamento de Engenharia Florestal         
MANEJO DE VEGETAÇÃO NATIVA,104281,4,         Departamento: EFL - Departamento de Engenharia Florestal         
MANEJO E ADMINISTRACAO DE AREAS SILVESTRES,165344,4,         Departamento: EFL - Departamento de Engenharia Florestal         
MANEJO FLORESTAL,165387,4,         Departamento: EFL - Departamento de Engenharia Florestal         
METODOLOGIA DE PESQUISAS FLORESTAIS,165379,4,         Departamento: EFL - Departamento de Engenharia Florestal         
PLANEJAMENTO E GERENCIA FLORESTAL,165263,4,         Departamento: EFL - Departamento de Engenharia Florestal         
POLITICA FLORESTAL,165221,4,         Departamento: EFL - Departamento de Engenharia Florestal         
PRÁTICAS SILVICULTURAIS APLICADAS A RECUPERAÇÃO DE ÁREAS DEGRADADAS,165824,4,         Departamento: EFL - Departamento de Engenharia Florestal         
PROJETO PARA TRABALHO FINAL,165522,4,         Departamento: EFL - Departamento de Engenharia Florestal         
SECAGEM E PRESERVACAO DE MADEIRAS,165158,4,         Departamento: EFL - Departamento de Engenharia Florestal         
SEMENTES E VIVEIROS FLORESTAIS,165107,4,         Departamento: EFL - Departamento de Engenharia Florestal         
SILVICULTURA CLONAL,165841,4,         Departamento: EFL - Departamento de Engenharia Florestal         
SISTEMA DE INFORMAÇÃO GEOGRÁFICA APLICADO À CIÊNCIA FLORESTAL,165859,4,         Departamento: EFL - Departamento de Engenharia Florestal         
SISTEMAS E PRÁTICAS SILVICULTURAIS,165808,4,         Departamento: EFL - Departamento de Engenharia Florestal         
SOLOS FLORESTAIS 1,165701,4,         Departamento: EFL - Departamento de Engenharia Florestal         
SOLOS FLORESTAIS 2,165751,4,         Departamento: EFL - Departamento de Engenharia Florestal         
TECNOLOGIA DA MADEIRA,165352,4,         Departamento: EFL - Departamento de Engenharia Florestal         
TECNOLOGIA DE PRODUTOS FLORESTAIS,165280,4,         Departamento: EFL - Departamento de Engenharia Florestal         
TRABALHO FINAL,161781,2,         Departamento: EFL - Departamento de Engenharia Florestal         
AERODINAMICA,169455,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
AUTOMAÇÃO DE PROCESSOS,176532,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
DESENHO MECANICO ASSISTIDO POR COMPUTADOR 1,168874,6,         Departamento: ENM - Departamento de Engenharia Mecânica         
DESENHO MECANICO ASSISTIDO POR COMPUTADOR 2,168882,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
DESENHO MECÂNICO PARA ENGENHARIA,206831,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
ELEMENTOS DE AUTOMAÇÃO,170798,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
FENOMENOS DE TRANSPORTE,168203,5,         Departamento: ENM - Departamento de Engenharia Mecânica         
FUNDAMENTOS DE CONVECÇÃO,176630,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
FUNDICAO,169382,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
INSTALACOES TERMOMECANICAS 1,168041,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
INSTALACOES TERMOMECANICAS 2,168050,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
INTRODUCAO A ENGENHARIA MECANICA,168980,2,         Departamento: ENM - Departamento de Engenharia Mecânica         
INTRODUCAO A ENGENHARIA MECATRONICA,168891,2,         Departamento: ENM - Departamento de Engenharia Mecânica         
INTRODUCAO CIENCIA DOS MATERIAIS,168823,3,         Departamento: ENM - Departamento de Engenharia Mecânica         
MAQUINAS DE ELEVACAO E TRANSPORTE,168637,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
MAQUINAS TERMICAS,168025,5,         Departamento: ENM - Departamento de Engenharia Mecânica         
MATERIAIS DE CONSTRUCAO MECANICA 1,168408,6,         Departamento: ENM - Departamento de Engenharia Mecânica         
MATERIAIS DE CONSTRUCAO MECANICA 2,168416,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
MATERIAIS INDUSTRIAIS,169722,6,         Departamento: ENM - Departamento de Engenharia Mecânica         
MECANICA 1,168769,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
MECANICA 2,168777,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
MECANICA DOS FLUIDOS 1,168963,5,         Departamento: ENM - Departamento de Engenharia Mecânica         
MECANICA DOS FLUIDOS 2,168211,5,         Departamento: ENM - Departamento de Engenharia Mecânica         
MECANICA DOS MATERIAIS 1,169510,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
MECANICA DOS MATERIAIS 2,169528,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
METROLOGIA,169005,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
MOTORES DE COMBUSTAO INTERNA,168068,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
PROCESSO DE DESENVOLVIMENTO DE PRODUTO,176761,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
PROCESSOS DE FABRICACAO,169714,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
PROJETO DE GRADUACAO 1,168858,2,         Departamento: ENM - Departamento de Engenharia Mecânica         
PROJETO DE GRADUACAO 2,168866,6,         Departamento: ENM - Departamento de Engenharia Mecânica         
PROJETO DE MAQUINAS 1,168785,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
PROJETO DE MAQUINAS 2,168793,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
PROJETO DE SISTEMAS MECANICOS,168807,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
PROJETO INTEGRADOR 1,170810,2,         Departamento: ENM - Departamento de Engenharia Mecânica         
PROJETO INTEGRADOR 2,176753,3,         Departamento: ENM - Departamento de Engenharia Mecânica         
ROBOTICA INDUSTRIAL 1,169641,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
SISTEMAS DE CONTROLE,168262,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
SISTEMAS DE MEDIÇÃO,168742,3,         Departamento: ENM - Departamento de Engenharia Mecânica         
SISTEMAS ENERGETICOS,169862,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
SISTEMAS FLUIDO-MECANICOS 1,168220,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
SISTEMAS HIDRAULICOS E PNEUMATICOS,168238,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
SISTEMAS INTEGRADOS DE MANUFATURA,168912,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
SISTEMAS MECANICOS,169731,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
TECNOLOGIA DE FABRICACAO 1,168831,3,         Departamento: ENM - Departamento de Engenharia Mecânica         
TECNOLOGIA MECANICA 1,169013,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
TECNOLOGIA MECANICA 2,168432,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
TECNOLOGIAS DE COMANDO NUMERICO,164399,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
TERMODINAMICA 1,168009,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
TÓPICOS ESPECIAIS EM ENGENHARIA MECATRÔNICA,165425,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
TOPICOS ESPECIAIS EM MECANICA APLICADA,168475,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
TÓPICOS ESPECIAIS EM MECÂNICA DOS FLUIDOS,164992,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
TRANSFERENCIA DE CALOR,168033,6,         Departamento: ENM - Departamento de Engenharia Mecânica         
TRANSPORTE DE CALOR E MASSA,168840,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
TUBULACOES INDUSTRIAIS,168254,3,         Departamento: ENM - Departamento de Engenharia Mecânica         
VIBRAÇÕES : APLICAÇÕES INDUSTRIAIS E TECNOLÓGICAS,170852,4,         Departamento: ENM - Departamento de Engenharia Mecânica         
VIBRACOES 1,168653,6,         Departamento: ENM - Departamento de Engenharia Mecânica         
ANÁLISE DE REGRESSÃO LINEAR,115177,6,         Departamento: EST - Departamento de Estatística         
ANÁLISE DE SÉRIES TEMPORAIS,115258,4,         Departamento: EST - Departamento de Estatística         
ANÁLISE DE SOBREVIVÊNCIA,206377,4,         Departamento: EST - Departamento de Estatística         
ANÁLISE MULTIVARIADA 1,115185,4,         Departamento: EST - Departamento de Estatística         
APLICACOES DA ESTATISTICA 1,115231,4,         Departamento: EST - Departamento de Estatística         
BIOESTATÍSTICA,115070,4,         Departamento: EST - Departamento de Estatística         
COMPUTAÇÃO EM ESTATÍSTICA 1,106755,2,         Departamento: EST - Departamento de Estatística         
COMPUTAÇÃO EM ESTATÍSTICA 2,106763,4,         Departamento: EST - Departamento de Estatística         
CONTROLE ESTATISTICO DE QUALIDADE,115215,4,         Departamento: EST - Departamento de Estatística         
DELINEAMENTO E ANÁLISE DE EXPERIMENTOS,115193,6,         Departamento: EST - Departamento de Estatística         
DEMOGRAFIA,115223,4,         Departamento: EST - Departamento de Estatística         
ESTATÍSTICA APLICADA,115011,6,         Departamento: EST - Departamento de Estatística         
ESTATÍSTICA EXPLORATÓRIA,115118,4,         Departamento: EST - Departamento de Estatística         
INFERÊNCIA BAYESIANA,106780,4,         Departamento: EST - Departamento de Estatística         
INFERENCIA ESTATISTICA,115151,6,         Departamento: EST - Departamento de Estatística         
INTRODUCAO A PROBABILIDADE,115924,4,         Departamento: EST - Departamento de Estatística         
METODOS ESTATISTICOS 1,115932,4,         Departamento: EST - Departamento de Estatística         
MÉTODOS ESTATÍSTICOS 2,107344,4,         Departamento: EST - Departamento de Estatística         
PESQUISA OPERACIONAL 1,115274,6,         Departamento: EST - Departamento de Estatística         
PROBABILIDADE E ESTATISTICA,115045,6,         Departamento: EST - Departamento de Estatística         
PROCESSOS ESTOCASTICOS,115240,4,         Departamento: EST - Departamento de Estatística         
TECNICAS DE AMOSTRAGEM,115169,6,         Departamento: EST - Departamento de Estatística         
TÓPICOS EM ESTATÍSTICA 1,106887,4,         Departamento: EST - Departamento de Estatística         
TÓPICOS EM ESTATÍSTICA 2,115967,4,         Departamento: EST - Departamento de Estatística         
TRABALHO DE CONCLUSÃO DE CURSO 1,115983,4,         Departamento: EST - Departamento de Estatística         
TRABALHO DE CONCLUSÃO DE CURSO 2,115908,6,         Departamento: EST - Departamento de Estatística         
DISSERTACAO FILOSOFICA 2,137821,4,         Departamento: FIL - Departamento de Filosofia         
EPISTEMOLOGIA,206474,6,         Departamento: FIL - Departamento de Filosofia         
ESTÁGIO PEDAGÓGICO SUPERVISIONADO 1,100625,6,         Departamento: FIL - Departamento de Filosofia         
ESTÁGIO PEDAGÓGICO SUPERVISIONADO 2,202703,6,         Departamento: FIL - Departamento de Filosofia         
ESTÁGIO PEDAGÓGICO SUPERVISIONADO 3,202711,8,         Departamento: FIL - Departamento de Filosofia         
ESTÁGIO PEDAGÓGICO SUPERVISIONADO 4,202720,8,         Departamento: FIL - Departamento de Filosofia         
ESTÉTICA,137545,4,         Departamento: FIL - Departamento de Filosofia         
ESTÉTICA E FILOSOFIA DA ARTE,207616,6,         Departamento: FIL - Departamento de Filosofia         
ÉTICA FILOSÓFICA,202681,6,         Departamento: FIL - Departamento de Filosofia         
FILOSOFIA AFRICANA,109959,4,         Departamento: FIL - Departamento de Filosofia         
FILOSOFIA ANTIGA,206512,6,         Departamento: FIL - Departamento de Filosofia         
FILOSOFIA CONTEMPORÂNEA,100609,6,         Departamento: FIL - Departamento de Filosofia         
FILOSOFIA DA CIÊNCIA,207624,6,         Departamento: FIL - Departamento de Filosofia         
FILOSOFIA DA MENTE,139602,4,         Departamento: FIL - Departamento de Filosofia         
FILOSOFIA DA PSICANÁLISE,103411,4,         Departamento: FIL - Departamento de Filosofia         
FILOSOFIA GERAL E METAFÍSICA,102539,6,         Departamento: FIL - Departamento de Filosofia         
FILOSOFIA MEDIEVAL,206491,6,         Departamento: FIL - Departamento de Filosofia         
FILOSOFIA MODERNA,207608,6,         Departamento: FIL - Departamento de Filosofia         
FILOSOFIA POLÍTICA,206482,6,         Departamento: FIL - Departamento de Filosofia         
HISTÓRIA DA FILOSOFIA NO BRASIL,137464,4,         Departamento: FIL - Departamento de Filosofia         
INTRODUÇÃO À FILOSOFIA,137553,4,         Departamento: FIL - Departamento de Filosofia         
INTRODUÇÃO À HISTÓRIA DA FILOSOFIA,201405,6,         Departamento: FIL - Departamento de Filosofia         
INTRODUÇÃO A PRÁTICA FILOSÓFICA,201448,6,         Departamento: FIL - Departamento de Filosofia         
LÓGICA,206504,6,         Departamento: FIL - Departamento de Filosofia         
LÓGICA MODAL,113719,4,         Departamento: FIL - Departamento de Filosofia         
METODOLOGIA DE ENSINO DE FILOSOFIA,106721,6,         Departamento: FIL - Departamento de Filosofia         
MITO E FILOSOFIA,137987,4,         Departamento: FIL - Departamento de Filosofia         
MONOGRAFIA FILOSÓFICA,137391,8,         Departamento: FIL - Departamento de Filosofia         
PRÁTICAS PEDAGÓGICAS EM FILOSOFIA,109720,2,         Departamento: FIL - Departamento de Filosofia         
PROJETO DE MONOGRAFIA FILOSÓFICA,136069,4,         Departamento: FIL - Departamento de Filosofia         
SEMINARIO ESPECIAL DE FILOSOFIA 2,139599,4,         Departamento: FIL - Departamento de Filosofia         
TEORIAS FILOSÓFICAS DA LINGUAGEM,100587,6,         Departamento: FIL - Departamento de Filosofia         
TEXTOS FILOSÓFICOS GREGOS 1,139513,4,         Departamento: FIL - Departamento de Filosofia         
TEXTOS FILOSÓFICOS GREGOS 6,138959,4,         Departamento: FIL - Departamento de Filosofia         
TEXTOS FILOSOFICOS LATINOS 1,139548,4,         Departamento: FIL - Departamento de Filosofia         
TOPICOS ESPECIAIS DE ETICA,137901,4,         Departamento: FIL - Departamento de Filosofia         
TOPICOS ESPECIAIS DE FILOSOFIA DA LINGUAGEM,139912,4,         Departamento: FIL - Departamento de Filosofia         
TOPICOS ESPECIAIS DE FILOSOFIA GERAL E PROBLEMAS METAFISICOS,137740,4,         Departamento: FIL - Departamento de Filosofia         
TOPICOS ESPECIAIS DE FILOSOFIA SOCIAL E POLITICA,137910,4,         Departamento: FIL - Departamento de Filosofia         
TOPICOS ESPECIAIS DE HISTORIA DA FILOSOFIA CONTEMPORANEA,137693,4,         Departamento: FIL - Departamento de Filosofia         
TOPICOS ESPECIAIS DE HISTORIA DA FILOSOFIA MEDIEVAL,137677,4,         Departamento: FIL - Departamento de Filosofia         
TOPICOS ESPECIAIS DE HISTORIA DA FILOSOFIA MODERNA,137685,4,         Departamento: FIL - Departamento de Filosofia         
TOPICOS ESPECIAIS DE TEORIA DA CIENCIA,137731,4,         Departamento: FIL - Departamento de Filosofia         
DIVERSIDADE MICROBIANA,110485,4,         Departamento: FIT - Departamento de Fitopatologia         
DOENÇAS DE PLANTAS CULTIVADAS,122351,6,         Departamento: FIT - Departamento de Fitopatologia         
FITOPATOLOGIA GERAL,126012,4,         Departamento: FIT - Departamento de Fitopatologia         
INTRODUCAO A NEMATOLOGIA VEGETAL,122289,4,         Departamento: FIT - Departamento de Fitopatologia         
INTRODUÇÃO A PATOLOGIA VEGETAL,121941,4,         Departamento: FIT - Departamento de Fitopatologia         
INTRODUCAO A VIROLOGIA VEGETAL,122530,4,         Departamento: FIT - Departamento de Fitopatologia         
MICOLOGIA,122211,4,         Departamento: FIT - Departamento de Fitopatologia         
MICROORGANISMOS FITOPATOGÊNICOS,126021,6,         Departamento: FIT - Departamento de Fitopatologia         
PATOLOGIA FLORESTAL,165298,4,         Departamento: FIT - Departamento de Fitopatologia         
PESQUISA EM MICOLOGIA : FUNGOS FITOPATOGENICOS,123749,6,         Departamento: FIT - Departamento de Fitopatologia         
PESQUISA EM NEMATOLOGIA VEGETAL,123757,6,         Departamento: FIT - Departamento de Fitopatologia         
PESQUISA EM VIROLOGIA VEGETAL,123765,6,         Departamento: FIT - Departamento de Fitopatologia         
BIOLOGIA E GENÉTICA DA CONSERVAÇÃO,205435,4,         Departamento: GEM - Departamento de Genética e Morfologia         
BIOLOGIA ESTRUTURAL DOS SISTEMAS,126519,4,         Departamento: GEM - Departamento de Genética e Morfologia         
BIOLOGIA ESTRUTURAL DOS TECIDOS,126667,4,         Departamento: GEM - Departamento de Genética e Morfologia         
BIOLOGIA GERAL E EVOLUÇÃO,120162,4,         Departamento: GEM - Departamento de Genética e Morfologia         
BIOLOGIA REGENERATIVA,100901,3,         Departamento: GEM - Departamento de Genética e Morfologia         
EMBRIOLOGIA ANIMAL,125628,4,         Departamento: GEM - Departamento de Genética e Morfologia         
EMBRIOLOGIA HUMANA FUNDAMENTAL,127132,4,         Departamento: GEM - Departamento de Genética e Morfologia         
ESTAGIO EM EVOLUCAO,125814,4,         Departamento: GEM - Departamento de Genética e Morfologia         
ESTAGIO EM GENETICA,123714,4,         Departamento: GEM - Departamento de Genética e Morfologia         
ESTAGIO EM MORFOLOGIA E MORFOGENESE,123722,4,         Departamento: GEM - Departamento de Genética e Morfologia         
EVOLUÇÃO,123170,2,         Departamento: GEM - Departamento de Genética e Morfologia         
FUNDAMENTOS DE GENETICA E EVOLUCAO,123609,4,         Departamento: GEM - Departamento de Genética e Morfologia         
GENÉTICA,126195,4,         Departamento: GEM - Departamento de Genética e Morfologia         
GENETICA BASICA,123153,4,         Departamento: GEM - Departamento de Genética e Morfologia         
GENÉTICA E BIOLOGIA MOLECULAR,110582,4,         Departamento: GEM - Departamento de Genética e Morfologia         
GENETICAS DAS PLANTAS CULTIVADAS,125857,4,         Departamento: GEM - Departamento de Genética e Morfologia         
HISTOLOGIA BASICA,125571,6,         Departamento: GEM - Departamento de Genética e Morfologia         
HISTOLOGIA VETERINARIA,125610,6,         Departamento: GEM - Departamento de Genética e Morfologia         
INTRODUCAO A BIOLOGIA EVOLUTIVA,125806,2,         Departamento: GEM - Departamento de Genética e Morfologia         
